log_id,shipment_id,reading_timestamp,recorded_temperature_c,within_range
L00092982,S015638,2022-07-19 18:40:00,4.6,True
L00092983,S015638,2022-07-19 22:20:00,4.5,True
L00092984,S015638,2022-07-20 02:00:00,5.9,True
L00092985,S015639,2024-11-13 08:00:00,7.2,True
L00092986,S015639,2024-11-14 04:00:00,5.9,True
L00092987,S015639,2024-11-14 17:00:00,5.0,True
L00092988,S015640,2024-04-13 07:00:00,6.0,True
L00092989,S015640,2024-04-14 08:20:00,7.3,True
L00092990,S015640,2024-04-14 12:40:00,6.6,True
L00092991,S015640,2024-04-15 01:00:00,7.6,True
L00092992,S015640,2024-04-16 02:20:00,3.5,True
L00092993,S015640,2024-04-16 07:40:00,7.3,True
L00092994,S015640,2024-04-16 09:00:00,7.6,True
L00092995,S015640,2024-04-17 17:20:00,7.2,True
L00092996,S015640,2024-04-18 07:40:00,3.1,True
L00092997,S015640,2024-04-18 19:00:00,7.4,True
L00092998,S015641,2024-08-11 23:00:00,3.5,True
L00092999,S015641,2024-08-11 12:00:00,3.5,True
L00093000,S015641,2024-08-12 18:00:00,7.3,True
L00093001,S015642,2023-01-05 22:00:00,6.3,True
L00093002,S015642,2023-01-06 09:00:00,5.1,True
L00093003,S015642,2023-01-06 19:00:00,3.0,True
L00093004,S015642,2023-01-07 09:00:00,5.8,True
L00093005,S015642,2023-01-07 23:00:00,3.5,True
L00093006,S015642,2023-01-08 03:00:00,3.3,True
L00093007,S015642,2023-01-08 13:00:00,3.8,True
L00093008,S015642,2023-01-08 17:00:00,4.3,True
L00093009,S015642,2023-01-09 16:00:00,7.2,True
L00093010,S015642,2023-01-09 21:00:00,5.0,True
L00093011,S015642,2023-01-10 15:00:00,3.2,True
L00093012,S015643,2024-12-13 05:00:00,4.7,True
L00093013,S015643,2024-12-13 14:00:00,4.6,True
L00093014,S015643,2024-12-14 09:00:00,6.7,True
L00093015,S015643,2024-12-14 13:00:00,3.9,True
L00093016,S015643,2024-12-15 10:00:00,6.6,True
L00093017,S015643,2024-12-15 16:00:00,3.6,True
L00093018,S015643,2024-12-16 19:00:00,4.5,True
L00093019,S015644,2024-11-12 13:00:00,5.4,True
L00093020,S015644,2024-11-12 21:00:00,2.3,True
L00093021,S015644,2024-11-13 05:00:00,5.2,True
L00093022,S015645,2024-09-07 14:00:00,3.6,True
L00093023,S015645,2024-09-07 15:00:00,6.3,True
L00093024,S015645,2024-09-08 16:00:00,5.4,True
L00093025,S015646,2024-12-17 11:00:00,5.8,True
L00093026,S015646,2024-12-18 05:00:00,3.2,True
L00093027,S015646,2024-12-18 20:00:00,6.4,True
L00093028,S015646,2024-12-18 16:00:00,6.0,True
L00093029,S015646,2024-12-19 20:00:00,4.3,True
L00093030,S015646,2024-12-19 17:00:00,5.9,True
L00093031,S015646,2024-12-20 03:00:00,4.3,True
L00093032,S015646,2024-12-21 04:00:00,5.6,True
L00093033,S015646,2024-12-21 03:00:00,5.9,True
L00093034,S015647,2024-07-12 01:00:00,5.6,True
L00093035,S015647,2024-07-13 04:00:00,4.7,True
L00093036,S015647,2024-07-13 04:00:00,6.5,True
L00093037,S015648,2022-04-17 04:00:00,4.9,True
L00093038,S015648,2022-04-17 13:00:00,4.3,True
L00093039,S015648,2022-04-18 23:00:00,2.6,True
L00093040,S015648,2022-04-18 12:00:00,2.9,True
L00093041,S015648,2022-04-19 13:00:00,5.4,True
L00093042,S015648,2022-04-19 14:00:00,6.7,True
L00093043,S015648,2022-04-20 19:00:00,4.9,True
L00093044,S015648,2022-04-21 10:00:00,2.6,True
L00093045,S015648,2022-04-21 03:00:00,6.8,True
L00093046,S015649,2024-06-11 12:00:00,7.1,True
L00093047,S015649,2024-06-11 16:00:00,2.6,True
L00093048,S015649,2024-06-12 18:00:00,2.5,True
L00093049,S015650,2023-04-24 16:00:00,7.3,True
L00093050,S015650,2023-04-24 18:40:00,4.8,True
L00093051,S015650,2023-04-25 04:20:00,7.3,True
L00093052,S015650,2023-04-25 17:00:00,3.4,True
L00093053,S015650,2023-04-26 17:40:00,2.9,True
L00093054,S015650,2023-04-26 20:20:00,4.8,True
L00093055,S015650,2023-04-26 22:00:00,3.7,True
L00093056,S015650,2023-04-27 17:40:00,5.8,True
L00093057,S015650,2023-04-28 02:20:00,6.7,True
L00093058,S015650,2023-04-28 04:00:00,3.5,True
L00093059,S015651,2022-10-17 22:00:00,3.8,True
L00093060,S015651,2022-10-17 19:00:00,6.7,True
L00093061,S015651,2022-10-18 22:00:00,5.3,True
L00093062,S015651,2022-10-18 20:00:00,7.2,True
L00093063,S015651,2022-10-19 01:00:00,7.2,True
L00093064,S015651,2022-10-20 08:00:00,6.2,True
L00093065,S015651,2022-10-20 21:00:00,3.9,True
L00093066,S015652,2024-12-03 02:00:00,3.3,True
L00093067,S015652,2024-12-03 17:54:33,2.4,True
L00093068,S015652,2024-12-04 08:49:05,3.4,True
L00093069,S015652,2024-12-04 09:43:38,5.0,True
L00093070,S015652,2024-12-05 15:38:11,4.7,True
L00093071,S015652,2024-12-06 01:32:44,7.5,True
L00093072,S015652,2024-12-05 18:27:16,7.2,True
L00093073,S015652,2024-12-06 20:21:49,3.6,True
L00093074,S015652,2024-12-06 19:16:22,4.6,True
L00093075,S015652,2024-12-07 02:10:55,7.5,True
L00093076,S015652,2024-12-08 04:05:27,4.5,True
L00093077,S015652,2024-12-08 03:00:00,7.6,True
L00093078,S015653,2023-06-09 09:00:00,6.4,True
L00093079,S015653,2023-06-09 19:00:00,3.0,True
L00093080,S015653,2023-06-10 23:00:00,7.6,True
L00093081,S015653,2023-06-10 20:00:00,6.0,True
L00093082,S015653,2023-06-11 19:00:00,2.7,True
L00093083,S015653,2023-06-11 23:00:00,2.7,True
L00093084,S015653,2023-06-12 01:00:00,3.9,True
L00093085,S015653,2023-06-12 12:00:00,7.5,True
L00093086,S015653,2023-06-13 01:00:00,6.8,True
L00093087,S015654,2024-08-03 11:00:00,5.3,True
L00093088,S015654,2024-08-03 19:00:00,5.7,True
L00093089,S015654,2024-08-04 02:00:00,4.6,True
L00093090,S015654,2024-08-05 09:00:00,7.4,True
L00093091,S015654,2024-08-05 21:00:00,5.1,True
L00093092,S015654,2024-08-06 00:00:00,3.5,True
L00093093,S015654,2024-08-06 23:00:00,4.0,True
L00093094,S015654,2024-08-06 15:00:00,3.1,True
L00093095,S015654,2024-08-07 09:00:00,3.0,True
L00093096,S015654,2024-08-07 21:00:00,7.3,True
L00093097,S015654,2024-08-08 01:00:00,5.9,True
L00093098,S015655,2022-01-27 16:00:00,3.2,True
L00093099,S015655,2022-01-27 13:42:51,3.6,True
L00093100,S015655,2022-01-28 21:25:43,7.6,True
L00093101,S015655,2022-01-29 09:08:34,6.9,True
L00093102,S015655,2022-01-29 21:51:26,2.5,True
L00093103,S015655,2022-01-30 11:34:17,4.0,True
L00093104,S015655,2022-01-31 03:17:09,3.2,True
L00093105,S015655,2022-01-31 23:00:00,3.3,True
L00093106,S015656,2023-03-19 19:00:00,6.2,True
L00093107,S015656,2023-03-19 18:00:00,7.6,True
L00093108,S015656,2023-03-20 11:00:00,7.5,True
L00093109,S015656,2023-03-20 18:00:00,7.7,True
L00093110,S015656,2023-03-21 12:00:00,4.9,True
L00093111,S015656,2023-03-21 22:00:00,2.5,True
L00093112,S015656,2023-03-22 02:00:00,6.2,True
L00093113,S015657,2024-06-11 00:00:00,,
L00093114,S015657,2024-06-12 03:00:00,4.3,True
L00093115,S015657,2024-06-12 12:00:00,7.7,True
L00093116,S015657,2024-06-12 22:00:00,2.7,True
L00093117,S015658,2023-10-19 19:00:00,5.0,True
L00093118,S015658,2023-10-19 18:00:00,7.2,True
L00093119,S015658,2023-10-20 18:00:00,2.9,True
L00093120,S015658,2023-10-21 02:00:00,7.4,True
L00093121,S015658,2023-10-21 18:00:00,13.9,False
L00093122,S015659,2024-12-26 04:00:00,7.0,True
L00093123,S015659,2024-12-27 01:36:00,4.4,True
L00093124,S015659,2024-12-27 06:12:00,3.6,True
L00093125,S015659,2024-12-27 21:48:00,4.9,True
L00093126,S015659,2024-12-28 11:24:00,12.7,False
L00093127,S015659,2024-12-28 09:00:00,7.2,True
L00093128,S015660,2023-04-26 05:00:00,4.2,True
L00093129,S015660,2023-04-26 22:00:00,7.4,True
L00093130,S015660,2023-04-27 15:00:00,4.3,True
L00093131,S015660,2023-04-28 00:00:00,10.5,False
L00093132,S015661,2023-09-22 02:00:00,7.3,True
L00093133,S015661,2023-09-23 13:00:00,4.8,True
L00093134,S015661,2023-09-24 05:00:00,4.9,True
L00093135,S015661,2023-09-24 00:00:00,7.1,True
L00093136,S015662,2022-10-01 14:00:00,3.0,True
L00093137,S015662,2022-10-01 12:00:00,4.8,True
L00093138,S015662,2022-10-02 20:00:00,2.7,True
L00093139,S015663,2024-06-23 10:00:00,5.4,True
L00093140,S015663,2024-06-24 08:42:51,5.8,True
L00093141,S015663,2024-06-24 12:25:43,4.7,True
L00093142,S015663,2024-06-24 20:08:34,4.5,True
L00093143,S015663,2024-06-25 10:51:26,5.1,True
L00093144,S015663,2024-06-26 04:34:17,4.6,True
L00093145,S015663,2024-06-26 14:17:09,6.9,True
L00093146,S015663,2024-06-27 16:00:00,7.0,True
L00093147,S015664,2022-10-25 11:00:00,6.3,True
L00093148,S015664,2022-10-25 18:00:00,5.8,True
L00093149,S015664,2022-10-26 02:00:00,5.7,True
L00093150,S015665,2024-07-27 03:00:00,5.8,True
L00093151,S015665,2024-07-28 06:36:00,3.4,True
L00093152,S015665,2024-07-27 23:12:00,4.1,True
L00093153,S015665,2024-07-28 07:48:00,4.0,True
L00093154,S015665,2024-07-28 19:24:00,7.3,True
L00093155,S015665,2024-07-29 11:00:00,7.1,True
L00093156,S015666,2024-04-02 08:00:00,4.8,True
L00093157,S015666,2024-04-02 23:00:00,5.4,True
L00093158,S015666,2024-04-03 20:00:00,5.0,True
L00093159,S015666,2024-04-04 10:00:00,2.6,True
L00093160,S015667,2024-01-15 00:00:00,5.5,True
L00093161,S015667,2024-01-16 03:00:00,3.3,True
L00093162,S015667,2024-01-16 09:00:00,3.0,True
L00093163,S015667,2024-01-16 12:00:00,3.6,True
L00093164,S015668,2023-06-08 15:00:00,3.8,True
L00093165,S015668,2023-06-08 22:40:00,3.5,True
L00093166,S015668,2023-06-09 03:20:00,5.3,True
L00093167,S015668,2023-06-10 04:00:00,6.0,True
L00093168,S015668,2023-06-10 10:40:00,4.6,True
L00093169,S015668,2023-06-10 07:20:00,2.3,True
L00093170,S015668,2023-06-10 20:00:00,5.3,True
L00093171,S015668,2023-06-11 17:40:00,5.4,True
L00093172,S015668,2023-06-11 18:20:00,2.7,True
L00093173,S015668,2023-06-12 08:00:00,2.8,True
L00093174,S015669,2023-08-28 23:00:00,4.5,True
L00093175,S015669,2023-08-29 02:00:00,2.6,True
L00093176,S015669,2023-08-29 15:00:00,2.3,True
L00093177,S015669,2023-08-29 03:00:00,7.3,True
L00093178,S015670,2024-09-05 05:00:00,4.3,True
L00093179,S015670,2024-09-05 22:00:00,6.7,True
L00093180,S015670,2024-09-06 21:00:00,7.3,True
L00093181,S015671,2023-08-30 18:00:00,0.1,False
L00093182,S015671,2023-08-30 15:00:00,5.3,True
L00093183,S015671,2023-08-31 04:00:00,2.5,True
L00093184,S015672,2024-06-25 14:00:00,3.2,True
L00093185,S015672,2024-06-25 21:40:00,4.4,True
L00093186,S015672,2024-06-26 00:20:00,3.6,True
L00093187,S015672,2024-06-27 01:00:00,6.6,True
L00093188,S015672,2024-06-27 07:40:00,3.3,True
L00093189,S015672,2024-06-27 18:20:00,7.5,True
L00093190,S015672,2024-06-28 05:00:00,2.9,True
L00093191,S015672,2024-06-28 04:40:00,4.5,True
L00093192,S015672,2024-06-28 20:20:00,6.4,True
L00093193,S015672,2024-06-29 13:00:00,2.9,True
L00093194,S015673,2023-09-07 13:00:00,4.9,True
L00093195,S015673,2023-09-07 23:00:00,4.5,True
L00093196,S015673,2023-09-08 21:00:00,5.7,True
L00093197,S015674,2022-05-04 11:00:00,4.9,True
L00093198,S015674,2022-05-04 22:17:09,6.6,True
L00093199,S015674,2022-05-05 03:34:17,3.9,True
L00093200,S015674,2022-05-05 22:51:26,6.5,True
L00093201,S015674,2022-05-06 04:08:34,7.5,True
L00093202,S015674,2022-05-07 01:25:43,4.8,True
L00093203,S015674,2022-05-06 13:42:51,4.3,True
L00093204,S015674,2022-05-07 18:00:00,6.9,True
L00093205,S015675,2023-06-16 02:00:00,2.4,True
L00093206,S015675,2023-06-17 05:00:00,3.7,True
L00093207,S015675,2023-06-17 02:00:00,5.8,True
L00093208,S015675,2023-06-18 04:00:00,6.2,True
L00093209,S015675,2023-06-18 09:00:00,4.2,True
L00093210,S015676,2024-10-04 00:00:00,2.9,True
L00093211,S015676,2024-10-04 18:00:00,5.6,True
L00093212,S015676,2024-10-05 20:00:00,3.6,True
L00093213,S015677,2024-06-28 05:00:00,5.8,True
L00093214,S015677,2024-06-28 11:00:00,7.2,True
L00093215,S015677,2024-06-29 05:00:00,4.6,True
L00093216,S015677,2024-06-29 23:00:00,3.3,True
L00093217,S015678,2023-04-29 02:00:00,3.9,True
L00093218,S015678,2023-04-29 17:00:00,2.6,True
L00093219,S015678,2023-04-30 15:00:00,6.7,True
L00093220,S015678,2023-04-30 02:00:00,2.3,True
L00093221,S015679,2024-12-08 14:00:00,3.1,True
L00093222,S015679,2024-12-08 23:42:51,5.1,True
L00093223,S015679,2024-12-09 17:25:43,6.8,True
L00093224,S015679,2024-12-10 09:08:34,7.3,True
L00093225,S015679,2024-12-11 03:51:26,2.6,True
L00093226,S015679,2024-12-11 00:34:17,7.3,True
L00093227,S015679,2024-12-11 13:17:09,3.3,True
L00093228,S015679,2024-12-12 20:00:00,5.6,True
L00093229,S015680,2023-12-25 08:00:00,4.7,True
L00093230,S015680,2023-12-25 14:00:00,4.1,True
L00093231,S015680,2023-12-26 00:00:00,6.9,True
L00093232,S015681,2024-05-26 12:00:00,3.6,True
L00093233,S015681,2024-05-26 21:17:09,6.3,True
L00093234,S015681,2024-05-27 18:34:17,5.6,True
L00093235,S015681,2024-05-27 06:51:26,4.6,True
L00093236,S015681,2024-05-28 09:08:34,5.2,True
L00093237,S015681,2024-05-28 15:25:43,5.5,True
L00093238,S015681,2024-05-28 22:42:51,2.7,True
L00093239,S015681,2024-05-29 23:00:00,4.0,True
L00093240,S015682,2024-10-23 02:00:00,4.6,True
L00093241,S015682,2024-10-23 18:00:00,5.4,True
L00093242,S015682,2024-10-24 03:00:00,4.2,True
L00093243,S015682,2024-10-24 18:00:00,5.0,True
L00093244,S015682,2024-10-25 00:00:00,5.6,True
L00093245,S015682,2024-10-25 18:00:00,7.0,True
L00093246,S015682,2024-10-26 13:00:00,7.5,True
L00093247,S015682,2024-10-27 06:00:00,7.1,True
L00093248,S015682,2024-10-27 11:00:00,2.7,True
L00093249,S015682,2024-10-27 13:00:00,3.9,True
L00093250,S015682,2024-10-28 21:00:00,3.0,True
L00093251,S015683,2024-04-21 05:00:00,6.9,True
L00093252,S015683,2024-04-21 20:17:09,2.6,True
L00093253,S015683,2024-04-21 21:34:17,6.8,True
L00093254,S015683,2024-04-22 12:51:26,2.9,True
L00093255,S015683,2024-04-23 03:08:34,2.9,True
L00093256,S015683,2024-04-23 19:25:43,3.2,True
L00093257,S015683,2024-04-24 07:42:51,7.3,True
L00093258,S015683,2024-04-24 17:00:00,5.0,True
L00093259,S015684,2023-09-13 15:00:00,3.7,True
L00093260,S015684,2023-09-13 18:00:00,3.4,True
L00093261,S015684,2023-09-14 00:00:00,7.2,True
L00093262,S015685,2024-04-06 18:00:00,2.7,True
L00093263,S015685,2024-04-06 20:00:00,3.9,True
L00093264,S015685,2024-04-07 06:00:00,5.3,True
L00093265,S015686,2024-04-09 20:00:00,2.7,True
L00093266,S015686,2024-04-09 10:36:00,5.6,True
L00093267,S015686,2024-04-10 16:12:00,5.8,True
L00093268,S015686,2024-04-10 22:48:00,6.1,True
L00093269,S015686,2024-04-11 13:24:00,7.3,True
L00093270,S015686,2024-04-11 21:00:00,2.5,True
L00093271,S015687,2023-05-18 20:00:00,3.6,True
L00093272,S015687,2023-05-19 09:00:00,6.7,True
L00093273,S015687,2023-05-19 23:00:00,3.9,True
L00093274,S015687,2023-05-19 17:00:00,6.5,True
L00093275,S015687,2023-05-20 20:00:00,2.6,True
L00093276,S015687,2023-05-20 14:00:00,5.2,True
L00093277,S015687,2023-05-21 22:00:00,5.8,True
L00093278,S015687,2023-05-22 08:00:00,6.6,True
L00093279,S015687,2023-05-22 21:00:00,6.4,True
L00093280,S015687,2023-05-22 12:00:00,3.7,True
L00093281,S015687,2023-05-23 04:00:00,5.8,True
L00093282,S015688,2023-04-11 22:00:00,,
L00093283,S015688,2023-04-11 12:00:00,5.3,True
L00093284,S015688,2023-04-12 03:00:00,3.6,True
L00093285,S015689,2024-11-27 00:00:00,5.7,True
L00093286,S015689,2024-11-27 17:00:00,6.2,True
L00093287,S015689,2024-11-28 16:00:00,3.6,True
L00093288,S015690,2022-03-30 13:00:00,6.5,True
L00093289,S015690,2022-03-31 03:00:00,4.4,True
L00093290,S015690,2022-03-31 15:00:00,7.7,True
L00093291,S015690,2022-04-01 03:00:00,5.3,True
L00093292,S015690,2022-04-01 10:00:00,6.1,True
L00093293,S015690,2022-04-02 06:00:00,2.8,True
L00093294,S015690,2022-04-02 21:00:00,5.3,True
L00093295,S015690,2022-04-03 03:00:00,6.3,True
L00093296,S015690,2022-04-03 00:00:00,5.2,True
L00093297,S015691,2024-10-05 17:00:00,5.4,True
L00093298,S015691,2024-10-06 06:00:00,6.9,True
L00093299,S015691,2024-10-06 13:00:00,7.0,True
L00093300,S015692,2024-09-20 19:00:00,2.9,True
L00093301,S015692,2024-09-21 10:00:00,4.5,True
L00093302,S015692,2024-09-21 16:00:00,3.0,True
L00093303,S015693,2022-08-10 18:00:00,4.5,True
L00093304,S015693,2022-08-11 10:00:00,5.9,True
L00093305,S015693,2022-08-11 12:00:00,4.6,True
L00093306,S015693,2022-08-11 13:00:00,7.4,True
L00093307,S015693,2022-08-12 12:00:00,3.6,True
L00093308,S015693,2022-08-13 08:00:00,6.7,True
L00093309,S015693,2022-08-13 13:00:00,6.5,True
L00093310,S015693,2022-08-14 09:00:00,4.1,True
L00093311,S015693,2022-08-14 21:00:00,4.8,True
L00093312,S015694,2024-08-13 11:00:00,6.2,True
L00093313,S015694,2024-08-14 07:00:00,2.6,True
L00093314,S015694,2024-08-14 11:00:00,2.8,True
L00093315,S015695,2023-07-28 11:00:00,5.7,True
L00093316,S015695,2023-07-29 03:40:00,5.6,True
L00093317,S015695,2023-07-29 09:20:00,5.3,True
L00093318,S015695,2023-07-29 18:00:00,4.0,True
L00093319,S015695,2023-07-30 16:40:00,5.9,True
L00093320,S015695,2023-07-30 23:20:00,6.6,True
L00093321,S015695,2023-07-30 21:00:00,7.5,True
L00093322,S015695,2023-07-31 12:40:00,5.0,True
L00093323,S015695,2023-07-31 21:20:00,6.4,True
L00093324,S015695,2023-08-01 20:00:00,6.6,True
L00093325,S015696,2024-06-17 06:00:00,6.3,True
L00093326,S015696,2024-06-18 07:40:00,2.4,True
L00093327,S015696,2024-06-18 18:20:00,6.7,True
L00093328,S015696,2024-06-18 18:00:00,7.1,True
L00093329,S015696,2024-06-18 19:40:00,3.0,True
L00093330,S015696,2024-06-20 00:20:00,6.8,True
L00093331,S015696,2024-06-20 12:00:00,4.2,True
L00093332,S015696,2024-06-20 23:40:00,4.0,True
L00093333,S015696,2024-06-20 15:20:00,5.6,True
L00093334,S015696,2024-06-21 21:00:00,6.7,True
L00093335,S015697,2023-11-21 01:00:00,4.8,True
L00093336,S015697,2023-11-22 10:00:00,2.5,True
L00093337,S015697,2023-11-22 14:00:00,2.5,True
L00093338,S015697,2023-11-22 21:00:00,5.1,True
L00093339,S015697,2023-11-23 05:00:00,5.4,True
L00093340,S015697,2023-11-24 09:00:00,4.0,True
L00093341,S015697,2023-11-24 02:00:00,2.4,True
L00093342,S015697,2023-11-24 20:00:00,4.8,True
L00093343,S015697,2023-11-25 16:00:00,7.3,True
L00093344,S015698,2024-02-02 22:00:00,6.5,True
L00093345,S015698,2024-02-02 15:20:00,7.0,True
L00093346,S015698,2024-02-03 23:40:00,3.5,True
L00093347,S015698,2024-02-03 16:00:00,5.8,True
L00093348,S015698,2024-02-04 21:20:00,3.4,True
L00093349,S015698,2024-02-05 07:40:00,3.2,True
L00093350,S015698,2024-02-06 06:00:00,6.1,True
L00093351,S015698,2024-02-06 12:20:00,3.2,True
L00093352,S015698,2024-02-07 01:40:00,2.5,True
L00093353,S015698,2024-02-07 13:00:00,5.6,True
L00093354,S015699,2022-07-22 19:00:00,4.1,True
L00093355,S015699,2022-07-23 00:00:00,3.5,True
L00093356,S015699,2022-07-23 06:00:00,6.2,True
L00093357,S015700,2022-10-06 17:00:00,4.4,True
L00093358,S015700,2022-10-06 16:00:00,6.3,True
L00093359,S015700,2022-10-07 13:00:00,5.8,True
L00093360,S015700,2022-10-08 09:00:00,7.1,True
L00093361,S015700,2022-10-08 19:00:00,6.2,True
L00093362,S015700,2022-10-09 00:00:00,4.5,True
L00093363,S015700,2022-10-09 07:00:00,3.3,True
L00093364,S015700,2022-10-10 04:00:00,4.7,True
L00093365,S015700,2022-10-10 00:00:00,3.2,True
L00093366,S015700,2022-10-11 01:00:00,2.9,True
L00093367,S015700,2022-10-11 19:00:00,2.6,True
L00093368,S015701,2024-03-17 03:00:00,3.4,True
L00093369,S015701,2024-03-17 23:00:00,3.6,True
L00093370,S015701,2024-03-18 16:00:00,5.3,True
L00093371,S015701,2024-03-18 22:00:00,6.0,True
L00093372,S015701,2024-03-19 15:00:00,2.5,True
L00093373,S015702,2024-09-23 07:00:00,-0.4,False
L00093374,S015702,2024-09-24 01:00:00,6.2,True
L00093375,S015702,2024-09-24 22:00:00,3.4,True
L00093376,S015702,2024-09-25 23:00:00,3.2,True
L00093377,S015703,2023-01-05 12:00:00,6.1,True
L00093378,S015703,2023-01-06 07:24:00,3.8,True
L00093379,S015703,2023-01-06 21:48:00,7.2,True
L00093380,S015703,2023-01-07 14:12:00,4.6,True
L00093381,S015703,2023-01-07 20:36:00,4.3,True
L00093382,S015703,2023-01-08 13:00:00,5.4,True
L00093383,S015704,2024-08-27 11:00:00,6.9,True
L00093384,S015704,2024-08-28 01:00:00,5.0,True
L00093385,S015704,2024-08-28 20:00:00,5.1,True
L00093386,S015704,2024-08-28 18:00:00,6.8,True
L00093387,S015704,2024-08-29 10:00:00,5.3,True
L00093388,S015704,2024-08-29 22:00:00,4.7,True
L00093389,S015704,2024-08-30 07:00:00,6.8,True
L00093390,S015704,2024-08-30 15:00:00,7.5,True
L00093391,S015704,2024-08-31 09:00:00,6.4,True
L00093392,S015705,2024-11-13 07:00:00,6.7,True
L00093393,S015705,2024-11-13 16:00:00,7.3,True
L00093394,S015705,2024-11-14 12:00:00,6.5,True
L00093395,S015705,2024-11-15 06:00:00,5.1,True
L00093396,S015705,2024-11-15 20:00:00,7.1,True
L00093397,S015706,2024-04-20 06:00:00,-0.8,False
L00093398,S015706,2024-04-20 18:00:00,5.8,True
L00093399,S015706,2024-04-21 10:00:00,3.0,True
L00093400,S015706,2024-04-22 05:00:00,4.1,True
L00093401,S015706,2024-04-22 03:00:00,5.9,True
L00093402,S015706,2024-04-22 17:00:00,6.8,True
L00093403,S015706,2024-04-23 10:00:00,7.6,True
L00093404,S015707,2023-05-08 10:00:00,6.5,True
L00093405,S015707,2023-05-09 08:00:00,3.1,True
L00093406,S015707,2023-05-09 02:00:00,6.8,True
L00093407,S015708,2022-04-19 14:00:00,7.1,True
L00093408,S015708,2022-04-19 19:00:00,5.2,True
L00093409,S015708,2022-04-20 08:00:00,6.2,True
L00093410,S015709,2024-10-14 07:00:00,3.9,True
L00093411,S015709,2024-10-15 06:00:00,3.0,True
L00093412,S015709,2024-10-16 05:00:00,6.7,True
L00093413,S015709,2024-10-16 08:00:00,7.7,True
L00093414,S015710,2024-04-29 20:00:00,3.6,True
L00093415,S015710,2024-04-30 08:00:00,2.3,True
L00093416,S015710,2024-04-30 17:00:00,3.3,True
L00093417,S015711,2023-11-18 17:00:00,5.5,True
L00093418,S015711,2023-11-19 08:42:51,3.6,True
L00093419,S015711,2023-11-20 02:25:43,4.9,True
L00093420,S015711,2023-11-20 03:08:34,5.0,True
L00093421,S015711,2023-11-20 21:51:26,6.4,True
L00093422,S015711,2023-11-21 01:34:17,5.3,True
L00093423,S015711,2023-11-21 12:17:09,5.3,True
L00093424,S015711,2023-11-22 06:00:00,2.5,True
L00093425,S015712,2024-10-02 23:00:00,4.2,True
L00093426,S015712,2024-10-03 04:00:00,3.4,True
L00093427,S015712,2024-10-03 04:00:00,6.1,True
L00093428,S015713,2024-11-01 23:00:00,4.6,True
L00093429,S015713,2024-11-01 21:00:00,3.7,True
L00093430,S015713,2024-11-02 08:00:00,3.2,True
L00093431,S015713,2024-11-02 05:00:00,5.2,True
L00093432,S015714,2023-10-26 23:00:00,4.7,True
L00093433,S015714,2023-10-26 15:00:00,4.4,True
L00093434,S015714,2023-10-27 23:00:00,3.2,True
L00093435,S015715,2024-11-27 01:00:00,7.0,True
L00093436,S015715,2024-11-28 08:40:00,5.6,True
L00093437,S015715,2024-11-28 17:20:00,6.5,True
L00093438,S015715,2024-11-29 07:00:00,6.7,True
L00093439,S015715,2024-11-28 23:40:00,3.1,True
L00093440,S015715,2024-11-29 22:20:00,2.7,True
